K,prop_scale,j,acceptance_rate,par_time,seq_time,success,iterations
100,0.2142885714285714,0,0.037699997,4.281013250350952,10.820306539535522,True,3100
100,0.2142885714285714,1,0.0314,4.058462381362915,10.821946620941162,True,2885
100,0.2142885714285714,2,0.0288,4.260174036026001,10.831473350524902,True,3072
100,0.2142885714285714,3,0.032199997,4.18809175491333,10.860768556594849,True,3029
100,0.2142885714285714,4,0.036599997,4.292095184326172,10.869998931884766,True,3143
100,0.2142885714285714,5,0.0321,4.295346736907959,10.89389681816101,True,3113
100,0.2142885714285714,6,0.0326,4.266152381896973,10.924971103668213,True,3070
100,0.2142885714285714,7,0.0298,4.402850389480591,10.954438209533691,True,3199
100,0.2142885714285714,8,0.0335,4.331132173538208,10.941209316253662,True,3112
100,0.2142885714285714,9,0.032199997,4.345862627029419,10.8902006149292,True,3084
100,0.2204108163265306,0,0.033999998,4.28589391708374,10.92758321762085,True,3073
100,0.2204108163265306,1,0.0268,4.048224925994873,10.836251974105835,True,2886
100,0.2204108163265306,2,0.0313,4.39622950553894,10.827537059783936,True,3125
100,0.2204108163265306,3,0.0312,4.246366739273071,10.87634539604187,True,3020
100,0.2204108163265306,4,0.028299998,4.339136362075806,10.86326289176941,True,3132
100,0.2204108163265306,5,0.0308,4.22150444984436,10.823975563049316,True,3070
100,0.2204108163265306,6,0.0348,4.2663493156433105,10.824067831039429,True,3110
100,0.2204108163265306,7,0.0285,4.326793432235718,10.83494782447815,True,3200
100,0.2204108163265306,8,0.0278,4.226551532745361,10.868513345718384,True,3108
100,0.2204108163265306,9,0.033999998,4.234576225280762,10.834749698638916,True,3066
100,0.2265330612244898,0,0.0319,4.206676244735718,10.872039318084717,True,3053
100,0.2265330612244898,1,0.0296,4.021272420883179,10.83849024772644,True,2894
100,0.2265330612244898,2,0.0265,4.289970636367798,10.869234561920166,True,3117
100,0.2265330612244898,3,0.034199998,4.188826560974121,10.827790260314941,True,3040
100,0.2265330612244898,4,0.0308,4.322553634643555,10.8372642993927,True,3134
100,0.2265330612244898,5,0.0299,4.188854694366455,10.835683107376099,True,3038
100,0.2265330612244898,6,0.029099999,4.150245666503906,10.829987049102783,True,3016
100,0.2265330612244898,7,0.0284,4.327502489089966,10.830440044403076,True,3161
100,0.2265330612244898,8,0.0312,4.281508922576904,10.883155584335327,True,3106
100,0.2265330612244898,9,0.028299998,4.180694103240967,10.872358083724976,True,3010
100,0.23265530612244897,0,0.0308,4.068188667297363,10.882341146469116,True,2908
100,0.23265530612244897,1,0.0315,4.017658233642578,10.886862754821777,True,2881
100,0.23265530612244897,2,0.0273,4.274258136749268,10.832748889923096,True,3103
100,0.23265530612244897,3,0.0277,4.147547006607056,10.841099262237549,True,3002
100,0.23265530612244897,4,0.0286,4.284115552902222,10.868821859359741,True,3144
100,0.23265530612244897,5,0.0267,4.154519081115723,10.865938186645508,True,3024
100,0.23265530612244897,6,0.028099999,4.201904058456421,10.841970443725586,True,3066
100,0.23265530612244897,7,0.0285,4.320665597915649,10.878960371017456,True,3171
100,0.23265530612244897,8,0.0279,4.294055223464966,10.835148572921753,True,3100
100,0.23265530612244897,9,0.027099999,4.195678949356079,10.833124160766602,True,3033
100,0.23877755102040815,0,0.0299,4.050293922424316,10.855141878128052,True,2893
100,0.23877755102040815,1,0.0224,4.014765501022339,10.87410593032837,True,2802
100,0.23877755102040815,2,0.027999999,4.262364625930786,10.842016696929932,True,3075
100,0.23877755102040815,3,0.029199999,4.20041561126709,10.85132908821106,True,3033
100,0.23877755102040815,4,0.030199999,4.2329161167144775,10.894289016723633,True,3086
100,0.23877755102040815,5,0.0244,4.2760655879974365,10.86414098739624,True,3060
100,0.23877755102040815,6,0.028099999,4.251014709472656,10.900757312774658,True,3064
100,0.23877755102040815,7,0.0255,4.388701915740967,10.91919231414795,True,3178
100,0.23877755102040815,8,0.0275,4.294598817825317,10.94359827041626,True,3099
100,0.23877755102040815,9,0.0245,4.131199359893799,10.960464000701904,True,2935
100,0.24489979591836733,0,0.0301,4.05899977684021,10.897032499313354,True,2879
100,0.24489979591836733,1,0.0224,3.937619924545288,10.947324752807617,True,2789
100,0.24489979591836733,2,0.025899999,4.302897930145264,10.904361486434937,True,3078
100,0.24489979591836733,3,0.028299998,4.247668504714966,10.924574375152588,True,3049
100,0.24489979591836733,4,0.0312,4.272939443588257,10.903834342956543,True,3082
100,0.24489979591836733,5,0.024899999,4.233123302459717,10.835469722747803,True,3027
100,0.24489979591836733,6,0.0295,4.223442077636719,10.82315969467163,True,3058
100,0.24489979591836733,7,0.0219,4.420585632324219,10.870651483535767,True,3182
100,0.24489979591836733,8,0.0266,4.332437515258789,10.826985836029053,True,3137
100,0.24489979591836733,9,0.027099999,4.116267919540405,10.833557844161987,True,2956
100,0.25102204081632656,0,0.0244,4.082660675048828,10.873847961425781,True,2917
100,0.25102204081632656,1,0.0189,3.9032528400421143,10.868790626525879,True,2762
100,0.25102204081632656,2,0.0211,4.261018514633179,10.86739730834961,True,3088
100,0.25102204081632656,3,0.030299999,4.139803171157837,10.824343204498291,True,3026
100,0.25102204081632656,4,0.027999999,4.218783617019653,10.841163158416748,True,3059
100,0.25102204081632656,5,0.0264,4.135663032531738,10.828761100769043,True,3021
100,0.25102204081632656,6,0.0275,4.172160625457764,10.872352361679077,True,3049
100,0.25102204081632656,7,0.0242,4.335420608520508,10.869648694992065,True,3152
100,0.25102204081632656,8,0.0245,4.305051565170288,10.868468523025513,True,3125
100,0.25102204081632656,9,0.0241,4.103723764419556,10.87369155883789,True,2950
100,0.2571442857142857,0,0.024899999,4.063343524932861,10.832093000411987,True,2906
100,0.2571442857142857,1,0.0208,3.865431070327759,10.88876724243164,True,2735
100,0.2571442857142857,2,0.0252,4.226491689682007,10.826543807983398,True,3077
100,0.2571442857142857,3,0.026999999,4.185470819473267,10.829542636871338,True,3049
100,0.2571442857142857,4,0.0276,4.218341827392578,10.825617790222168,True,3072
100,0.2571442857142857,5,0.024899999,4.083706378936768,10.830025672912598,True,2955
100,0.2571442857142857,6,0.0284,4.223451614379883,10.84508991241455,True,3071
100,0.2571442857142857,7,0.0209,4.337239027023315,10.88043212890625,True,3165
100,0.2571442857142857,8,0.0244,4.267426490783691,10.830493688583374,True,3110
100,0.2571442857142857,9,0.0222,4.11524224281311,10.890039682388306,True,2961
100,0.26326653061224486,0,0.024999999,4.002992391586304,10.840826034545898,True,2873
100,0.26326653061224486,1,0.0212,3.863208770751953,10.85548186302185,True,2743
100,0.26326653061224486,2,0.0197,4.226456880569458,10.836732625961304,True,3091
100,0.26326653061224486,3,0.021499999,4.1620564460754395,10.87970757484436,True,3012
100,0.26326653061224486,4,0.0233,4.182363510131836,10.831575632095337,True,3019
100,0.26326653061224486,5,0.024699999,4.112370252609253,10.829941987991333,True,2964
100,0.26326653061224486,6,0.0255,4.064469814300537,10.857861757278442,True,2957
100,0.26326653061224486,7,0.024799999,4.338863849639893,10.836772203445435,True,3145
100,0.26326653061224486,8,0.024799999,4.276641607284546,10.846543073654175,True,3110
100,0.26326653061224486,9,0.0224,4.106750965118408,10.870141744613647,True,2939
100,0.26938877551020407,0,0.0223,3.994877576828003,10.82505488395691,True,2889
100,0.26938877551020407,1,0.0223,3.846104621887207,10.837677717208862,True,2744
100,0.26938877551020407,2,0.0207,4.238370418548584,10.841659784317017,True,3083
100,0.26938877551020407,3,0.0245,4.199380874633789,10.875384330749512,True,3023
100,0.26938877551020407,4,0.0202,4.187356472015381,10.84529995918274,True,3016
100,0.26938877551020407,5,0.0212,4.054157018661499,10.873449563980103,True,2924
100,0.26938877551020407,6,0.024999999,4.0791544914245605,10.872795104980469,True,2923
100,0.26938877551020407,7,0.0234,4.330432176589966,10.883769989013672,True,3167
100,0.26938877551020407,8,0.018299999,4.3426268100738525,10.853506803512573,True,3141
100,0.26938877551020407,9,0.0199,4.083887815475464,10.834590673446655,True,2952
100,0.2755110204081632,0,0.0243,4.056628227233887,10.854476690292358,True,2895
100,0.2755110204081632,1,0.0211,3.8831846714019775,10.832610845565796,True,2748
100,0.2755110204081632,2,0.020399999,4.2480692863464355,10.82448434829712,True,3079
100,0.2755110204081632,3,0.019199999,4.200218915939331,10.867066860198975,True,3005
100,0.2755110204081632,4,0.0196,4.169157028198242,10.831272602081299,True,3013
100,0.2755110204081632,5,0.0229,4.060905933380127,10.826651334762573,True,2921
100,0.2755110204081632,6,0.0233,4.176311731338501,10.875237941741943,True,2943
100,0.2755110204081632,7,0.0222,4.430472135543823,10.880179405212402,True,3170
100,0.2755110204081632,8,0.0201,4.219251871109009,10.880858659744263,True,3040
100,0.2755110204081632,9,0.02,4.116595506668091,10.876535415649414,True,2938
100,0.2816332653061224,0,0.023599999,4.064663887023926,10.890228986740112,True,2895
100,0.2816332653061224,1,0.017099999,3.8715360164642334,10.88010025024414,True,2741
100,0.2816332653061224,2,0.0195,4.263228416442871,10.850727558135986,True,3074
100,0.2816332653061224,3,0.019199999,4.183271884918213,10.901670694351196,True,3005
100,0.2816332653061224,4,0.023,4.267532825469971,10.894384622573853,True,3037
100,0.2816332653061224,5,0.0191,4.1395392417907715,10.91631031036377,True,2941
100,0.2816332653061224,6,0.022499999,4.052014112472534,10.879512310028076,True,2927
100,0.2816332653061224,7,0.0198,4.347401857376099,10.884734392166138,True,3151
100,0.2816332653061224,8,0.0188,4.237123012542725,10.938616037368774,True,3026
100,0.2816332653061224,9,0.0185,4.105342626571655,10.918651103973389,True,2950
100,0.28775551020408163,0,0.021399999,4.063340663909912,10.938746690750122,True,2940
100,0.28775551020408163,1,0.0164,3.9050981998443604,10.931934118270874,True,2733
100,0.28775551020408163,2,0.018099999,4.256367444992065,10.968629360198975,True,3075
100,0.28775551020408163,3,0.015999999,4.176201581954956,10.92892575263977,True,3000
100,0.28775551020408163,4,0.0207,4.211202621459961,10.901654958724976,True,3030
100,0.28775551020408163,5,0.0169,4.170525550842285,10.899012804031372,True,2948
100,0.28775551020408163,6,0.021399999,4.118839740753174,10.89631962776184,True,2928
100,0.28775551020408163,7,0.016999999,4.27563214302063,10.873661994934082,True,3054
100,0.28775551020408163,8,0.0157,4.1688292026519775,10.886232852935791,True,2987
100,0.28775551020408163,9,0.0177,4.160916090011597,10.872986555099487,True,2969
100,0.2938777551020408,0,0.0196,4.096538305282593,10.872253179550171,True,2909
100,0.2938777551020408,1,0.0149,3.4162402153015137,10.844288349151611,True,2310
100,0.2938777551020408,2,0.0179,3.867206573486328,10.973199605941772,True,2737
100,0.2938777551020408,3,0.0165,4.155552864074707,10.970251321792603,True,3000
100,0.2938777551020408,4,0.0177,4.181462287902832,10.895467519760132,True,3011
100,0.2938777551020408,5,0.0174,4.114361763000488,10.916386604309082,True,2932
100,0.2938777551020408,6,0.021,4.0926690101623535,10.93946623802185,True,2920
100,0.2938777551020408,7,0.015999999,4.026557207107544,10.937697172164917,True,2898
100,0.2938777551020408,8,0.0189,4.137861967086792,10.90080714225769,True,2920
100,0.2938777551020408,9,0.021599999,4.165213584899902,10.93167495727539,True,2957
100,0.3,0,0.0196,4.0424277782440186,10.849963903427124,True,2901
100,0.3,1,0.014699999,3.3890492916107178,10.90231728553772,True,2305
100,0.3,2,0.0168,3.91988205909729,10.945791006088257,True,2757
100,0.3,3,0.0224,4.260688543319702,10.952794313430786,True,3023
100,0.3,4,0.017099999,4.203205108642578,10.897008419036865,True,3008
100,0.3,5,0.015199999,4.4698357582092285,10.912816047668457,True,2912
100,0.3,6,0.0219,4.11281156539917,10.88190770149231,True,2924
100,0.3,7,0.012,4.11412239074707,10.875545740127563,True,2926
100,0.3,8,0.0198,4.079936742782593,10.909017324447632,True,2911
100,0.3,9,0.0158,4.123117685317993,10.914835691452026,True,2954
